Date and Time,Wind Speed (m/s),Wind Dir (Deg),Total Precipitation (mm),WQ Temp (°C),pH,Turbidity (NTU),TDS (g/L),Chl(ug/l),TSS (mg/L),BGA (mg/L),Dissolved Oxygen (mg/L),Sal (psu),Rel.Hum (%),Air Temp (°C)
03-12-2019 21:30,5.7,52,0,27.89,7.63,2.57,0,9.94,0,22.27,3.16,26.41,83,28.1
03-12-2019 21:40,5.7,51,0,27.89,7.63,2.34,0,12.52,0,20.93,3.17,26.41,83,28.1
03-12-2019 21:50,6,51,0,27.88,7.63,2.1,0,11.2,0,22.76,3.2,26.41,84,28
03-12-2019 22:00,5.8,50,0,27.87,7.63,2.06,0,12.53,0,40.78,3.2,26.41,83,28
03-12-2019 22:10,5.9,51,0,27.85,7.62,1.88,0,11.78,0,31.3,3.13,26.41,82,28.1
03-12-2019 22:20,6.4,51,0,27.8,7.63,1.9,0,8.95,0,19.4,3.31,26.42,82,28.1
03-12-2019 22:30,6.1,51,0,27.78,7.65,2.09,0,9.47,0,22.49,3.45,26.43,82,28
03-12-2019 22:40,6.1,52,0,27.77,7.65,2.28,0,8.85,0,16.23,3.46,26.43,84,28
03-12-2019 22:50,5.5,53,0,27.76,7.65,2.2,0,7.07,0,10.1,3.49,26.43,82,28
03-12-2019 23:00,5.7,51,0,27.76,7.65,2.3,0,10.72,0,22.56,3.49,26.43,84,27.9
03-12-2019 23:10,5.5,53,0,27.8,7.61,1.75,0,6.01,0,13.18,3.12,26.42,83,27.8
03-12-2019 23:20,5.9,54,0,27.82,7.6,1.91,0,12.73,0,27.41,2.98,26.41,82,27.8
03-12-2019 23:30,6.1,53,0,27.84,7.6,1.94,0,6.08,0,16.06,2.97,26.41,83,27.9
03-12-2019 23:40,5.9,55,0,27.83,7.6,1.82,0,5.34,0,13.75,2.91,26.41,84,27.8
03-12-2019 23:50,5.7,56,0,27.82,7.6,1.77,0,12.17,0,37.33,2.97,26.42,84,27.7
04-12-2019 00:00,5.8,57,0,27.81,7.6,1.91,0,5.69,0,16.06,2.99,26.42,84,27.7
04-12-2019 00:10,5.7,56,0,27.81,7.61,2.18,0,17.42,0,50.96,3.06,26.42,83,27.7
04-12-2019 00:20,5.8,55,0,27.82,7.6,1.75,0,7.32,0,15.03,3.11,26.42,84,27.7
04-12-2019 00:30,5.8,52,0,27.82,7.61,1.82,0,12.78,0,17.87,3.12,26.42,84,27.7
04-12-2019 00:40,5.7,54,0,27.82,7.6,1.87,0,9.64,0,15.17,3.08,26.42,84,27.7
04-12-2019 00:50,5.3,54,0,27.82,7.61,1.84,0,7.61,0,16.48,3.13,26.42,84,27.7
04-12-2019 01:00,5.3,54,0,27.81,7.6,1.94,0,6.14,0,15.97,3.11,26.42,85,27.7
04-12-2019 01:10,5.3,52,0,27.81,7.61,1.68,0,6.16,0,13.15,3.12,26.42,85,27.6
04-12-2019 01:20,5.1,54,0,27.81,7.6,2.15,0,6.12,0,12.41,3.13,26.42,85,27.6
04-12-2019 01:30,5.1,49,0,27.81,7.6,2.04,0,11.13,0,15.85,3.07,26.42,85,27.6
04-12-2019 01:40,5,51,0,27.8,7.6,1.83,0,7.22,0,16.85,3.05,26.42,85,27.5
04-12-2019 01:50,5.7,48,0,27.8,7.6,1.84,0,6.54,0,14.13,3.05,26.41,86,27.6
04-12-2019 02:00,5.4,48,0,27.79,7.6,1.75,0,8.18,0,14.75,3.08,26.42,84,27.5
04-12-2019 02:10,5.5,51,0,27.78,7.6,2.23,0,8.45,0,13.43,3.06,26.42,84,27.5
04-12-2019 02:20,5.2,53,0,27.78,7.6,1.76,0,8.6,0,24.5,3.07,26.42,84,27.5
04-12-2019 02:30,5.3,49,0,27.77,7.6,2.25,0,6.42,0,13.54,3.1,26.42,84,27.5
04-12-2019 02:40,5.7,48,0,27.76,7.6,2.1,0,7.36,0,14.77,3.01,26.43,86,27.5
04-12-2019 02:50,5.9,43,0,27.76,7.6,1.83,0,6.01,0,15.03,3.02,26.43,84,27.5
04-12-2019 03:00,6,47,0,27.76,7.6,1.72,0,6.79,0,13.98,2.89,26.43,84,27.7
04-12-2019 03:10,5.9,46,0,27.73,7.6,2.02,0,11.19,0,22.02,3.03,26.43,83,27.6
04-12-2019 03:20,6.2,47,0,27.72,7.61,2.33,0,5.36,0,11.64,3.09,26.44,83,27.5
04-12-2019 03:30,6.1,48,0,27.72,7.6,2.01,0,8.79,0,20.01,3.09,26.43,85,27.5
04-12-2019 03:40,6.1,49,0,27.73,7.6,2.15,0,5.55,0,16.69,3.14,26.42,85,27.6
04-12-2019 03:50,6,45,0,27.73,7.6,1.82,0,6.96,0,11.32,3.12,26.42,85,27.6
04-12-2019 04:00,6.1,50,0,27.74,7.6,2.26,0,5.53,0,13.68,2.98,26.43,83,27.6
04-12-2019 04:10,6.6,49,0,27.74,7.6,2.2,0,7.31,0,10.92,2.91,26.44,83,27.6
04-12-2019 04:20,6.5,48,0,27.7,7.6,1.91,0,13.78,0,28.28,3.07,26.44,84,27.5
04-12-2019 04:30,6.9,45,0,27.7,7.6,1.98,0,5.89,0,7.48,3.04,26.44,83,27.6
04-12-2019 04:40,6.8,45,0,27.69,7.61,2,0,6.16,0,13.73,3.07,26.44,81,27.6
04-12-2019 04:50,7.1,46,0,27.69,7.6,2.32,0,5.65,0,16.45,3.07,26.44,82,27.7
04-12-2019 05:00,7.3,42,0,27.68,7.61,2.06,0,6.26,0,18.31,3.12,26.44,83,27.6
04-12-2019 05:10,6.9,45,0,27.69,7.6,1.97,0,8.22,0,15.33,3.09,26.44,86,27.5
04-12-2019 05:20,7.3,41,0,27.68,7.61,2.22,0,6.03,0,15.32,3.12,26.44,86,27.5
04-12-2019 05:30,7.4,45,0,27.69,7.61,2.55,0,7.22,0,20.92,3.11,26.44,84,27.6
04-12-2019 05:40,8.1,43,0,27.68,7.62,2.4,0,6.79,0,11.99,3.22,26.44,84,27.6
04-12-2019 05:50,8.1,44,0,27.69,7.6,2.11,0,6.66,0,12.12,3.06,26.44,86,27.4
04-12-2019 06:00,7.7,43,0,27.68,7.6,2.19,0,11.55,0,39.33,3.03,26.44,85,27.5
04-12-2019 06:10,8.2,44,0,27.67,7.6,2.21,0,4.03,0,8.67,3.09,26.44,85,27.5
04-12-2019 06:20,9.1,43,0,27.67,7.6,2.19,0,6.38,0,21.76,3.09,26.44,84,27.6
04-12-2019 06:30,9,41,0,27.67,7.6,2.34,0,5.11,0,13.15,3.13,26.44,84,27.5
04-12-2019 06:40,9.1,43,0,27.66,7.6,2.58,0,6.5,0,15.24,3.13,26.44,85,27.6
04-12-2019 06:50,8.4,43,0,27.66,7.6,2.34,0,5.22,0,4.28,3.15,26.44,84,27.5
04-12-2019 07:00,8.9,43,0,27.65,7.6,2.73,0,4.86,0,10.27,3.17,26.44,83,27.6
04-12-2019 07:10,9,42,0,27.64,7.6,2.43,0,4.28,0,9.04,3.17,26.44,84,27.6
04-12-2019 07:20,8.7,42,0,27.64,7.6,2.33,0,5.18,0,12.9,3.22,26.44,84,27.5
04-12-2019 07:30,8.3,42,0,27.64,7.61,2.4,0,5.69,0,12.27,3.29,26.43,84,27.6
04-12-2019 07:40,8.7,43,0,27.64,7.62,3.13,0,5.7,0,11.14,3.44,26.43,83,27.6
04-12-2019 07:50,8.8,43,0,27.64,7.62,2.36,0,5.94,0,8.76,3.41,26.43,83,27.5
04-12-2019 08:00,9.2,42,0,27.65,7.66,2.86,0,5.8,0,11.58,3.76,26.43,83,27.6
04-12-2019 08:10,8.7,43,0,27.66,7.65,2.56,0,5.19,0,9,3.66,26.43,81,27.6
04-12-2019 08:20,8.7,43,0,27.66,7.64,3.07,0,4.97,0,10.9,3.59,26.43,83,27.6
04-12-2019 08:30,8.5,46,0,27.67,7.63,2.92,0,5.07,0,7.76,3.49,26.43,82,27.7
04-12-2019 08:40,8.4,44,0,27.68,7.66,7.61,0,4.98,0,10.27,3.69,26.43,82,27.7
04-12-2019 08:50,9,45,0,27.67,7.63,3.02,0,4.78,0,9.73,3.52,26.43,82,27.7
04-12-2019 09:00,9,44,0,27.69,7.65,3.24,0,4.9,0,8.69,3.64,26.43,82,27.7
04-12-2019 09:10,8.8,43,0,27.69,7.64,4.41,0,5.41,0,10.52,3.62,26.43,80,27.7
04-12-2019 09:20,9,44,0,27.68,7.64,2.9,0,4.95,0,10.83,3.6,26.43,82,27.7
04-12-2019 09:30,8.5,44,0,27.68,7.64,3.47,0,5.15,0,9.83,3.61,26.43,82,27.6
04-12-2019 09:40,8.3,45,0,27.69,7.65,2.51,0,4.96,0,17.04,3.65,26.43,80,27.7
04-12-2019 09:50,8.1,44,0,27.7,7.64,3.61,0,4.24,0,8.44,3.64,26.43,83,27.8
04-12-2019 10:00,7.8,42,0,27.71,7.64,3.31,0,4.61,0,8.02,3.64,26.43,84,27.8
04-12-2019 10:10,7.7,44,0,27.74,7.64,3.14,0,4.23,0,8.87,3.68,26.43,80,28
04-12-2019 10:20,8.2,45,0,27.76,7.64,2.47,0,3.73,0,7.38,3.63,26.43,81,27.9
04-12-2019 10:30,7.8,43,0,27.76,7.64,3.01,0,4.12,0,10.84,3.69,26.43,80,27.8
04-12-2019 10:40,7.6,47,0,27.79,7.64,2.68,0,3.22,0,6.47,3.63,26.43,78,27.9
04-12-2019 10:50,7.5,46,0,27.8,7.64,7.16,0,4.64,0,7.39,3.64,26.43,77,28
04-12-2019 11:00,7,47,0,27.76,7.62,2.72,0,4.3,0,8.47,3.51,26.43,77,28
04-12-2019 11:10,7.1,46,0,27.83,7.64,2.91,0,4.94,0,12.18,3.68,26.43,77,28
04-12-2019 11:20,7.2,44,0,27.83,7.65,3.78,0,4.61,0,11.4,3.83,26.43,79,28.2
04-12-2019 11:30,7.4,43,0,27.85,7.66,5.41,0,3.83,0,10.33,3.98,26.43,81,28
04-12-2019 11:40,7.7,41,0,27.85,7.66,2.73,0,4.52,0,7.58,4,26.43,74,28
04-12-2019 11:50,7.6,44,0,27.87,7.66,2.53,0,5.66,0,11.34,3.99,26.43,74,28.2
04-12-2019 12:00,7.3,45,0,27.89,7.68,3.24,0,4.58,0,8.45,4.18,26.43,71,28.3
04-12-2019 12:10,7,50,0,27.87,7.68,2.44,0,4.86,0,9.45,4.1,26.43,71,28.3
04-12-2019 12:20,7,48,0,27.89,7.7,2.62,0,5.43,0,28.73,4.34,26.43,69,28.4
04-12-2019 12:30,7.1,50,0,27.9,7.7,2.86,0,6.32,0,13.66,4.43,26.43,70,28.4
04-12-2019 12:40,6.8,50,0,27.93,7.71,3.01,0,5.1,0,10.99,4.42,26.43,70,28.4
04-12-2019 12:50,7,51,0,27.92,7.7,3.04,0,5.38,0,10.64,4.34,26.43,71,28.5
04-12-2019 13:00,7.1,53,0,27.93,7.69,3.1,0,4.94,0,10.19,4.29,26.44,73,28.4
04-12-2019 13:10,7,51,0,27.93,7.69,2.75,0,5.72,0,7.74,4.24,26.43,70,28.4
04-12-2019 13:20,6.8,51,0,27.9,7.69,2.94,0,6.8,0,14.98,4.2,26.43,72,28.3
04-12-2019 13:30,6.9,48,0,27.92,7.7,3.05,0,6.05,0,12.62,4.3,26.43,70,28.4
04-12-2019 13:40,6.8,49,0,28.03,7.73,3.6,0,7.21,0,23.48,4.68,26.44,73,28.3
04-12-2019 13:50,6.9,49,0,28.05,7.74,2.57,0,5.84,0,31.21,4.73,26.43,72,28.3
04-12-2019 14:00,6.9,48,0,28.04,7.74,2.59,0,9.52,0,19.71,4.77,26.44,71,28.3
04-12-2019 14:10,6.7,49,0,28.03,7.73,3.07,0,6.33,0,23.69,4.77,26.44,72,28.3
04-12-2019 14:20,6.2,51,0,27.98,7.71,3.43,0,7.31,0,15.86,4.47,26.43,75,28.3
04-12-2019 14:30,6.2,51,0,28.04,7.74,2.81,0,6.49,0,11.92,4.77,26.44,70,28.3
04-12-2019 14:40,6.4,48,0,28.06,7.76,3.28,0,11.47,0,19.94,4.95,26.44,73,28.3
04-12-2019 14:50,6.5,50,0,28.08,7.78,2.44,0,12.62,0,18.09,5.07,26.44,72,28.3
04-12-2019 15:00,6.6,53,0,28.06,7.77,2.78,0,8.24,0,16.99,5.08,26.43,71,28.2
04-12-2019 15:10,6.4,51,0,28.05,7.78,5.37,0,10.89,0,20.39,5.11,26.44,73,28.3
04-12-2019 15:20,6.5,51,0,28.04,7.77,2.75,0,10.19,0,29.58,5.08,26.43,72,28.3
04-12-2019 15:30,6.4,51,0,28.03,7.77,3.51,0,10.09,0,23.09,5,26.44,74,28.2
04-12-2019 15:40,7.1,52,0,27.98,7.75,3.04,0,11.3,0,33.11,4.74,26.43,73,28.2
04-12-2019 15:50,6.7,51,0,27.96,7.75,2.84,0,14.5,0,30.23,4.77,26.43,72,28.2
04-12-2019 16:00,6.6,53,0,27.96,7.75,2.83,0,8.54,0,18.38,4.8,26.43,72,28.2
04-12-2019 16:10,6.4,54,0,27.95,7.75,2.51,0,11.64,0,22.8,4.82,26.43,72,28.2
04-12-2019 16:20,6.6,53,0,27.94,7.75,2.58,0,10.73,0,23.89,4.81,26.43,73,28.2
04-12-2019 16:30,6.5,55,0,27.91,7.75,3.44,0,7.04,0,14.83,4.75,26.43,71,28.1
04-12-2019 16:40,6.7,51,0,27.89,7.75,3.03,0,9.58,0,19.58,4.72,26.43,72,28.2
04-12-2019 17:20,6.2,55,0,27.86,7.71,3.08,0,17.61,0,42.28,4.4,26.43,73,28.1
04-12-2019 17:30,6.7,52,0,27.83,7.71,2.61,0,24.05,0,34.53,4.33,26.43,72,28.1
04-12-2019 17:40,6.3,53,0,27.84,7.7,2.68,0,21.77,0,44.05,4.22,26.43,75,28.1
04-12-2019 17:50,6.3,50,0,27.82,7.7,2.71,0,11.83,0,23.51,4.3,26.43,73,28
04-12-2019 18:00,6.3,53,0,27.82,7.71,3.14,0,14.98,0,24.65,4.32,26.43,75,28
04-12-2019 18:10,6.4,50,0,27.82,7.71,3.21,0,14.42,0,47.54,4.32,26.43,74,28
04-12-2019 18:20,6.6,52,0,27.83,7.71,2.61,0,14.4,0,33.4,4.31,26.43,75,28
04-12-2019 18:30,6.6,55,0,27.82,7.7,3.97,0,14.94,0,28.12,4.27,26.43,73,28
04-12-2019 18:40,6.7,51,0,27.81,7.72,3.25,0,5.69,0,13.67,4.4,26.43,74,27.9
